tweet_id,text,is_credible,disaster
1434835869215727616,"South Lake Tahoe residents can return as fire threat eases - NBC News\nSouth Lake Tahoe residents can return as fire threat eases NBC NewsCalifornia Wildfires: Afternoon update for Caldor, Bridge, Lawrence, Dixie fires - Sept. 05, 2021 ABC10Wildfires, smo\n…",1,1
1447924547043348481,Red Flag Warning issued October 12 at 6:54AM PDT until October 12 at 5:00PM PDT by NWS CAC097,1,1
1447937069607751691,"TODAY'S TOP STORIES: Thousand without power, Red Flag Warning remains in place https://t.co/X8gaLBTvjG",1,1
1447942963443630081,10/12/2021 is a NO BURN Day in #GlennCounty due to 18-21 mph winds with gusts up to 29mph. A red flag warning is in effect until this evening.,1,1
1447947912110133248,"UPDATE: A red flag warning remains in effect through 5 p.m. today for parts of the North Bay, East Bay and Santa Cruz Mountains. https://t.co/8gPcHxJZEw",1,1
1447952409393651714,"EKA continues Red Flag Warning for Lake County Portion of Lake-Napa-Sonoma Unit, W Mendocino NF/E Mendocino Unit [CA] till Oct 12, 4:00 PM PDT https://t.co/SKSroImQVk https://t.co/3Hm7dsoFgX",1,1
1447958112674009094,@CCCounty The Red Flag Warning remains in effect though 5 PM today. Please continue to exercise caution. Beware of falling trees/limbs &amp; downed power lines. Your #safety is our priority! Take #care &amp; be well. #OneLessSpark #cawx #cafire,1,1
1447964775527247874,🚩 Red Flag Warning continues for much of the Sacramento and northern San Joaquin Valleys through 7pm tonight. Gusty winds and low humidities are resulting in critical fire weather concerns. Continue to practice fire safety! #CAwx https://t.co/XrRy4mHiX6,1,1
1447965806554279937,Update-Calfire now says fire in American canyon burned 132 acres and not the 150 acres as they thought. 60% contained. Started at 630 pm yesterday. Possible arson. They say biggest challenge today are the strong winds as we are under a red flag warning @kron4news https://t.co/H2631Mu2HI,1,1
1447983093135159306,"A high wind and red flag warning are in effect this afternoon! No outdoor burning, and tie down anything you don't want flying away! Sporadic power outages and tree limb damage is also possible.\n\n#cowx https://t.co/wP2JCHV3k6",1,1
1447992273233498117,Sacramento is under another wind advisory until 2 p.m. and a red flag warning for dangerous fire conditions until 7 p.m. Tuesday. https://t.co/UDl1atD8Pm,1,1
1447720800778264581,#AlisalFire Highway 101 will be closed between Hwy 1 and Winchester/Cathedral Oaks in both directions. Fire is approaching the freeway.,1,1
1447722152002822147,"#AlisalFire Highway \nAccording to County Sheriff, HWY 101 will be closed between Hwy 1 and Winchester/Cathedral Oaks in both directions. Fire is approaching the freeway. https://t.co/U3LVQc3zLq",1,1
1447724068019621900,Highway 101 is now closed in the areas around the #AlisalFire. Freeway closure southbound at Highway 1 and northbound at Winchester Canyon. We'll be live on the scene at 6 p.m. https://t.co/Smr0ZTPwLU,1,1
1447736479749271552,Hard Freeway Closure - US 101 NB/SB - Highway 101 is closed @ HWY 1/US 101 SB and Winchester/Cathedral Oaks NB. Fire is approaching the freeway. @CaltransD5 @CHP_SantaBarb #AlisalFire https://t.co/fDNYyQDLnN,1,1
1447772072843767817,As of 8:00 p.m. #AlisalFire is approximately 3000 acres. The fire crossed the freeway &amp; made its way to the ocean. US Highway 101 is closed in both directions from Highway 1 near Santa Ynez to Winchester Canyon. Evacuations include El Capitan State Park &amp; El Capitan Campground. https://t.co/cqkTkueYs7,1,1
1447800058791882753,"Alisal fire explodes to least 2,000 acres near Santa Barbara; 101 Freeway closed https://t.co/nM04pfkBke",1,1
1447802041657561091,"Alisal Fire N. of #SantaBarbara / #Goleta near #Gaviota at approx 6:35pm PDT. Winds blowing fire and smoke across freeway towards Pacific Ocean. 101 Freeway closed. CA154 through mountain open, traffic moving. #alisalfire #CAfires #California #SantaBarbaraCounty #CaliforniaFires https://t.co/loD3rEgniq",1,1
1447939674090131464,Spreading flames prompted officials to shut down the 101 between Pacific Coast Highway and Winchester Canyon/Cathedral Oaks Road around 5:30 p.m.\n\nThe freeway remained closed in both directions Monday morning. https://t.co/N3OmtXfRLe,1,1
1447963126620581891,Latest on #AlisalFire north of #SantaBarbara. 6000 acres in less than a day and portions of the 101 Freeway are closed.\n#wildfire #CAwildfires https://t.co/mLJz6SsLoi,1,1
1448095273004064772,GOLETA – The California Highway Patrol confirmed that the Alisa Fire has closed the 101 freeway as the fire burns out of control.\nhttps://t.co/4iZE7ZOUwB,1,1
1443729118936317960,"More than a dozen groves of giant sequoias may lose significant numbers of trees in the wildfires now raging in the southern Sierra Nevada, even as fire crews succeed in keeping flames at bay in the most popular stands. https://t.co/2OG8agO8yy",1,1
1444283793075015685,"Lake Tahoe, Sequoias Survived Wildfires Thanks to Forest Thinning, but Much More Is Needed, Researchers Say\n\nhttps://t.co/yUO2EtKU9x https://t.co/1Dzm9vMsLX",1,1
1444360666832195585,"California's towering sequoias were once thought to be impervious to fire, but as wildfires increase a significant number of trees could be lost.\n\nhttps://t.co/c4AJp679tR",1,1
1440518771135766546,California wildfires threaten millennia-old giant sequoias https://t.co/9b95X0WF8S,1,1
1440486677546352647,Sequoias Are Being Wrapped in Foil Blankets to Protect Against Wildfires https://t.co/1D8DdQvKaE,1,1
1440104271614259202,"THREE RIVERS, Calif. (AP) — Four famous giant sequoias were not harmed by a wildfire that reached the edge of Giant Forest in California’s Sequoia National Park, authorities said. https://t.co/WtChRw93RI",1,1
1440164010247159820,"California fire crews have so far succeeded in protecting a group of ancient giant sequoias threatened by a wildfire raging through a national park in the Sierra Nevada mountain range, authorities said. https://t.co/wjgGZ9fKzs",1,1
1439331926364471296,Wildfire reaches Giant Forest in California’s Sequoia National Park; fate of giant sequoias unknown https://t.co/aR9Rd5dryX #Wildfires,1,1
1439332608446504970,Crews watching weather as wildfire burns near sequoias https://t.co/IrkffT6mvH https://t.co/OEVy5kMGnW,1,1
1439340955971121156,Crews were watching the weather this weekend as they battled California wildfires that have burned into some groves of ancient sequoias as they try to protect the world's largest tree.\nhttps://t.co/LQQ6EZikmL,1,1
1437798319691079686,Health officials have issued an air quality advisory for the Central Valley as the KNP Complex Fire burns in the Sequoia National Forest. https://t.co/wycZ3D4h5Q,1,1
1438189598962642944,"Definitely not good for the big trees, for people living in the area who've had to evacuate, and for Valley's air quality. KNP Complex Fires, Three Rivers Evacuation Orders Grow https://t.co/eOtj6HhXf6",1,1
1438971128303734786,"Air quality in Reno and Washoe County will be affected Friday by smoke from two fires, the Windy Fire and KNP Complex Fire, burning in California https://t.co/7Ov1yVDA14",1,1
1439007983329968130,"Increasingly bad air quality in Bass Lake today (currently 178). I think smoke is from the KNP Complex fires (Kings Canyon and Sequoia National Park). Camera phone doesn't do colors justice. That's the sun, which is a deep orange red right now. Sky is orange gray. https://t.co/LRHLC1tQ05",1,1
1440562267469213698,"KNP Complex and Windy fires prompt poor air quality in Valley - Visalia Times-Delta: Subscribe to the Visalia Times-Delta. Your support goes a long way in helping us serve you with meaningful, in-depth coverage. Hot spots from the Windy Fire ... https://t.co/BvvaU1rjOJ",1,1
1440712755078590466,Current Geocolor satellite imagery shows smoke from the KNP Complex and Windy wildfires in Tulare county adversely affecting air quality throughout the central California interior. An air quality alert remains in effect through tomorrow. #CaWx https://t.co/oJ3wNHhCHm,1,1
1440735921876340744,"Check out these crazy totals for unhealthy air quality today across Fresno County. If you look closely, you can see how close the KNP Complex Fire is. Residents are advised to stay indoors and keep windows closed. (Source: https://t.co/ycaNSeNnts) https://t.co/nxPCevPgye",1,1
1441147738008133634,"SMOKE ADVISORY\nThis is an official Antelope Valley Air Quality Management District smoke advisory in response to impacts from the KNP Complex Fire, burning\nin Sequoia National park.\nThis advisory will remain in effect for at least the next 48 hours, but may be extended. https://t.co/mYWHI4L0wS",1,1
1441293130016325642,#KNP complex fire affecting air quality as far south as San Diego…we are in a #climatecrisis https://t.co/QweaWOACRY,1,1
1442685580060545024,Smoke from the Windy and KNP Complex fires burning just north of Kern County are continuing to impact the air quality in Bakersfield. https://t.co/8lH2hOuBR6,1,1
1441041348128227335,"An evacuation warning has been issued in the Mountain Gate area for the Fawn Fire. \nThe Fawn Fire has burned 150 acres, according to Cal Fire. It is now 5 percent contained. \nhttps://t.co/w7qDib4atD",1,1
1441058678061211648,An evacuation warning was issued in Shasta County for the 150-acre Fawn Fire. https://t.co/AyeemKZHZl,1,1
1441078423108063232,CM – Evacuation warning in Redding for the Fawn Fire https://t.co/7oThtHyIxS,1,1
1441081033114275844,This is the Shasta County Sheriff's Office with a mandatory evacuation order due to the Fawn Fire in the Mountain Gate area. All roads off of Old Oregon Trail in both directions between Bear Mountain north to Interstate 5 must evacuate immediately. https://t.co/qPlsFJDkc3,1,1
1441089133338787841,Mandatory Evacuations Announced for Fawn Fire Near Shasta Lake https://t.co/CnrzRqylkB,1,1
1441089232647327755,New Fawn fire quickly spreads in Shasta County as Windy fire spurs more evacuations https://t.co/EBcwG6kyOI,1,1
1441091899238981639,Fawn Fire: Sheriff's office uses emergency alert for new evacuation warning; Redding police warn Tierra Oaks residents to be ready to leave via @BreakingNews_RS,1,1
1441095461071245312,Mandatory evacuation order due to the Fawn Fire in the Mountain Gate area. All roads off of Old Oregon trail in both directions between Bear Mountain north to Interstate 5 must evacuate immediate.,1,1
1441095839414321159,San Francisco:: Fast-Moving Fawn Fire Near Shasta Lake Grows To 800 Acres; Evacuations Ordered https://t.co/ClrBDGzt5v,1,1
1441180269717770241,CA wildfires: Fawn Fire prompts evacuations in Redding area | The Sacramento Bee. Ugh https://t.co/XXiWBheGtl,1,1
1440748955927670792,San Bernardino: (Update) University IC requesting 2nd alarm. #SBCoFD Working two vegetation fires in San Bernardino. https://t.co/un4THvdEH6,1,1
1440746676067528706,San Bernardino: #SBCoFD OS vegetation fire I-215 x University. MT224 reporting 2 acres on Little Mountain with a potential for 5-10 acres. BC122 is “University IC” ^MMC. https://t.co/upIOWdS1rz,1,1
1440754367380934658,San Bernardino County Fire working vegetation fire at University Parkway / I-215. San Bernardino County Fire reporting 2 acres on Little Mountain with a potential for 5-10 acres. \n\n@SBCOUNTYFIRE https://t.co/aKaYFkYhbU,1,1
1440767209207320586,"#UniversityFire in San Bernardino, 215 Fwy &amp; University Park. Fire continues to grow. Was last at 50 acres and 0% containment, with evacuations. @SBCOUNTYFIRE @SanBernardinoPD @NBCLA https://t.co/zz3EK9khUM",1,1
1440769566217441283,#BREAKING: University Fire burning in San Bernardino grows to 50 acres. Evacuations have been ordered for some residents https://t.co/50jIHZcnRO,1,1
1440771363325681681,"Evacuation orders issued for parts of San Bernardino, Calif., as University Fire grows to approximately 50 acres with no containment https://t.co/UMVu3nG1Yy",1,1
1440774935044001793,"SAN BERNARDINO: #SBCoFD on scene of a COMMERCIAL STRUCTURE FIRE, 5500 University Pkwy, Cal State SB. MT224 advising single story commercial building with active fire on the roof / attic. Full response enroute. Krn https://t.co/4e7vKd7SPm",1,1
1440780519252189189,SAN BERNARDINO POLICE ALERT\nThe San Bernardino Police Department is working with the San Bernardino County Fire Department on a fire in the area of the I-215 freeway and University Parkway. https://t.co/BOnEFOgdtd,1,1
1440781089606230021,Evacuations Ordered As University Fire Burns In San Bernardino – CBS Los Angeles https://t.co/JUbITNFHoX,1,1
1441149268799070218,University Fire in San Bernardino 50% contained; evacuations lifted | KTLA https://t.co/ZD5xb9vvWL,1,1
1431748025773346824,"CHAPARRAL FIRE: An evacuation order is in place for residents in parts of south Riverside County area due to a wildfire, the CAL FIRE/Riverside County Fire announced Saturday. https://t.co/1e2A6paLaZ",1,1
1431776406653001730,Evacuation Order for Chaparral Fire Near San Diego County Line https://t.co/ReVb8MwzlC,1,1
1431815478360510465,Chaparral Fire: Evacuation order in place in parts of south Riverside County due to wildfire #SoCal https://t.co/NQRAhRnEAI,1,1
1430644603468750852,#Developing brush #fire in #Fontana near Sierra &amp; Lytle Creek Road. @NBCLA https://t.co/mhsuXVh3cO,1,1
1430648692869001218,"#BREAKING: Fast-moving brush fire erupts near 15 Freeway in Lytle Creek area, prompts evacuations of homes. Watch #live: https://t.co/uZFPA7AQKL https://t.co/sb6ODVLE09",1,1
1430651545012506626,#BREAKING: A fire along the 15 freeway near Lytle Creek has already burned at least two structures and is threatening others. We're live with a #KCAL9News #SpecialReport. \n\nLIVE: https://t.co/iztqPOWCNd https://t.co/8MnffXDxHO,1,1
1430654440684535816,#BREAKING: A brush fire has already burned 2 homes in the Lytle Creek area of Fontana. Evacuations are underway. https://t.co/GkrJV5lCC1 https://t.co/Y9IrLGWKdp,1,1
1430655822829289473,#BREAKING: The South Fire in the Lytle Creek area has already burned 100 acres. https://t.co/GkrJV5Ddtz https://t.co/SxkAZivQu8,1,1
1430656926044487681,"Lytle Creek: #SBCoFD OS “South” Fire. \n\n▶️Ordering point @CALFIREBDU \n\n▶️Unified command with @CALFIREBDU @SanBernardinoNF .\n\n▶️Structures &amp; infrastructure Threatened\n\n▶️ 100+ acres, 0% contained \n\n▶️100+ firefighters and numerous air assets on scene. https://t.co/FGKCL1oqIC",1,1
1430663794255036417,"#LIVE The #SouthFire began when an excavator that was being operated in a Lytle Creek-area backyard struck a rock, fire officials said. https://t.co/rlOOwWksuf https://t.co/AE9kVF0xOO",1,1
1430664496721313793,"Evacuation order issued for parts of Lytle Creek, Calif., shelter-in-place for others due to 100-acre South Fire; several homes already burned https://t.co/r5vkwaLbPI",1,1
1430667866764894210,JUST IN: Evacuations were in place as crews battled the 300-acre South Fire in the Lytle Creek area that had burned at least two structures Wednesday afternoon. https://t.co/MoE9Yxmbyx,1,1
1430669022970798084,"This fire is in San Bernardino County and NOT in our forecast area, but if your travels take you to Lytle Creek and adjacent areas, please avoid the area. https://t.co/w3npI6j5uR",1,1
1430669620168384513,"New Incident: #SouthFire off North of Glen Helen, east of Sierra Ave. and Lytle Creek Rd. west of the 15 Fwy. is 300 acres. Evacuations Warnings in effect. Unified Command: @CALFIREBDU and @SanBernardinoNF \nhttps://t.co/CJ0ER1TUMa https://t.co/OdSq7NQqQG",1,1
1419065371215106050,Mount Baldy Ski Resort being evacuated for Nk’Mip fire https://t.co/a0PSWIEth3,1,1
1422684763073089537,Watch live: Firefighters are battling a 10-acre wildfire in the Mount Baldy area that started when a vehicle caught fire and spread to the brush. Sky5 is overhead https://t.co/8dc3YZQzlK,1,1
1422689396432773120,"The fire area is near Glendora Ridge and Mount Baldy roads, the Los Angeles County Fire Department said. https://t.co/qfvWn5QQlo",1,1
1422690343527591939,Crews battle brush fire burning in Mount Baldy area of Los Angeles https://t.co/x8Jgyk73FE,1,1
1422700695162023936,"The smoke may be visible from our community, but it's important to note that the #AntonioFire, located near Glendora Ridge Road and Mount Baldy Road, is not in close proximity to Monrovia. \n\nMonrovia Fire &amp; Rescue will continue to monitor this situation. https://t.co/iApQkSpiXD",1,1
1422701191184601090,"High above the #AntonioFire burning to the south of Mount Baldy: close to 50 acres now, started as a car fire off Mount Baldy road and Glendora Ridge. Extremely rugged terrain but air tankers have surrounded the fire well with retardant. No structures threatened @CBSLA https://t.co/yw06NlCZwL",1,1
1422874988189728769,"Mount Baldy Road and the Claremont Wilderness Park were closed due to the Antonio Fire, which spread to brush after a car fire. It quickly grew to about 50 acres. https://t.co/1QddhMDiZN",1,1
1427302910216400901,60 km/h winds wreak havoc on Nk’Mip fire at Mount Baldy https://t.co/mIf8JBDoK1,1,1
1427694005681147905,"🔥 #BCWildFireUpdate The Nk’Mip Creek Wildfire is now over 20,000 hectares in size as it nears Mount Baldy.\n\nMild conditions and lower winds Monday reduced the fire’s activity, giving BC Wildfire time to establish new containment lines and machine guards.\nhttps://t.co/BiYNKiEqif",1,1
1422490188740276224,"Critical fire weather conditions are coming to Southern California next week, forecasters said Saturday. https://t.co/BGWXT2b47g",1,1
1422313759842897920,"A heat advisory is in place for much of Southern California Monday through midweek with the National Weather Service warning that critical fire conditions are expected, including triple-digit temperatures in some areas, low humidity and gusty winds. https://t.co/Y91fFTYiWy",1,1
1459173135249403907,"A Real Raw News article claimed that after his booster shot, an unconscious and ""bedridden"" California Gov. Gavin Newsom was arrested by the military and taken from his residence. That's definitely not true. https://t.co/2mjUm8hakz https://t.co/hwvGIW2hme",1,0
1459590636336824325,"A Real Raw News article claimed that after his booster shot, an unconscious and ""bedridden"" California Gov. Gavin Newsom was arrested by the military and taken from his residence. Pants on Fire! https://t.co/2mjUm7Zzt1 https://t.co/VluyycX45k",1,0
1471293364687486980,A story about a California store owner raising prices to $951 to prosecute thieves isn’t legitimate. It’s satire. https://t.co/lugQuktUsU,1,0
1414960703509762055,"When California calls a Flex Alert to save energy between the hours of 4 PM to 9 PM, people are asked to charge their electric cars outside of those hours. I heard the announcement the other day.",1,0
1450204632840560640,"Fact check: California trucking regulations aren't to blame for cargo backlog https://t.co/qOIPt0KaHL available evidence points to a combination of COVID-19 outbreaks at manufacturing plants, rising labor and logistics costs, and supply and staffing shortages.",1,0
1294199995101351938,False Claim of California Registering Noncitizens to Vote https://t.co/W0r6ANNJwv via @factcheckdotorg,1,0
1304426607906619399,@leftygolfer1982 @RepAdamSchiff Fact check: California does not allow noncitizens to vote in general elections\n\nhttps://t.co/XN4IfVHhh4,1,0
1319684257221062656,"https://t.co/3ZAicyLKOc...\nJun 11, 2020 · California does not allow residents who are not citizens of the U.S. to vote in primary or general elections. There is also no proof that nearly 450,000 noncitizens were registered to vote.\n\nSays USAtoday",1,0
1432734718450192392,Tucker Carlson lies about noncitizens being allowed to vote in California's recall election https://t.co/QnDLw7EqWH,1,0
1432735549882839040,"No Tucker, 'Noncitizens' Can't Vote In California Recall https://t.co/xmH5xMcDna",1,0
1428802320788201476,California Officials Confirm Mail-In Ballot Envelopes for Recall Election Have Holes https://t.co/IZnsf4d6od via EpochTimesUSNews https://t.co/P9tn0o6JBu,1,0
1429884045870178304,Fact Check: California Ballot Envelopes DO Contain Holes -- But Voter Information Is Protected https://t.co/nSWI9hJgt9        ,1,0
1205478330432196608,"""90,000 Californians are unsheltered and homeless."" \n\nhttps://t.co/3fzkAQNqdU",1,0
1189953931767472128,"""The mayor said tiny homes won’t replace more traditional affordable housing, but should serve ""as a clear alternative, especially as we are trying to address the fact that 90,000 Californians are unsheltered and homeless."" https://t.co/Lf4s6pthVc\n\n#TinyHouse",1,0
1178872547259146240,"God this makes me feel so frustrated and impatient. From the article: “An estimated 130,000 Californians are homeless on any given night, about 90,000 of whom are unsheltered.” \n\n90,000 people sleeping outside on the street. And that’s just in California.",1,0
1190040755101818881,"TRUE: California has ‘90,000 unsheltered’ homeless people, as Sacramento @Mayor_Steinberg claimed https://t.co/T9FGJ7CnDk \n@PolitiFact @CapRadioNews https://t.co/xsPIZxBYrH",1,0
1182360452564541441,"Roughly 130,000 of that are in California, making it the state with the highest homeless population in the country. \n\nAlong with the highest number of unsheltered people in the country at almost 90,000.",1,0
1489748136180523011,MIRACLE RESCUE: A California Highway Patrol helicopter rescued a couple and their dog who were stranded in a cabin and running out of supplies. They’d been inside the cabin for two months and were trapped by deep snow and fallen trees. https://t.co/N9TSEsKDog,1,0
1489712272918421509,"A couple — and their dog — spent 57 days snowed in at a remote Sierra County cabin, and didn’t make it out until a California Highway Patrol rescue copter came for them Tuesday. https://t.co/pd44wsTdvi",1,0
1489616235423617028,"""A couple that had been ""snowed in"" a Northern California cabin since early December was rescued by helicopter on Tuesday after a nearly two-month ordeal"" #snow #rescue https://t.co/h12uO0PJCt",1,0
1488331835922812929,"@WmDeanFrench I adopted a pup from Skiatook OK a couple years ago, flew there from California and took her back home on the plane with me. They were wonderful. Skiatook Paws &amp; Claws animal rescue ❤️",1,0
1489749819790745603,"@johnnygrayview Per the news, Woodside has declared itself mountain lion habitat to sidestep a California housing law.",1,0
1489749223310602244,Release mountain lions in woodside California as it calls itself a mountain lion town so no affordable housing can be built.\nMaybe a few big cats will change their minds.,1,0
1489743490590203905,California Town Declares Itself a 'Mountain Lion Habitat' to Block Affordable Housing https://t.co/vfVrvo5Gnx,1,0
1489741558392004611,"Woodside, California's attempt to duck the state's duplex legalization by declaring itself a protected mountain lion habitat highlights the uphill battle that zoning reformers face. https://t.co/Hn2A4t3Tzz via @reason",1,0
1489719068366041088,Elitism in action. California SHAME \n\nCalifornia Town Declares Itself a 'Mountain Lion Habitat' to Block Affordable Housing https://t.co/9JXeURAi7a,1,0
1489640933419208707,"Woodside's effort to block duplexes via mountain lion habitat is brazen, but California cities have a history of trying to escape housing laws. The grossest example I've found was by Folsom — of Johnny Cash fame — to count prison beds as low-income homes. https://t.co/Sv3gB4oHEJ https://t.co/LOvF0nZBa1",1,0
1489456367257669634,California Town Declares Itself a 'Mountain Lion Habitat' to Block Affordable Housing\n\nI wonder if being declared a habitat would cause all building projects to be halted indefinitely or if it would just stop affordable housing.\n https://t.co/vgZH2Sd8Su,1,0
1489411167730601985,Not in My (Mountain Lion's) Backyard | KQED (KQED)\n\nMountain lions are why the planning department of Woodside - a town of multi-million dollar ...\n\nAdd your highlights:\nhttps://t.co/Vv293VgzBP\n #CA #California,1,0
1489331200221085700,"#Woodside is getting national attention for its take on #SB9, the #California law to boost new #housing in residential neighborhoods: It's exempt because the entire town is within mountain lion habitat. @almanacnews @angelaswartz https://t.co/cSdbipLv85",1,0
1489685248552013825,🏈Suspect Rams Fan was Arrested In SoFi Stadium Attack Which Left 49ers Fan In Coma \n#49ers\n#Oakland\n#California\n#SoFiStadium\n#NFCChampionshipGame \nhttps://t.co/Lh3c0fVkvI via @YouTube,1,0
1489100962505498626,#BREAKING: a @49ers fan from Oakland is in a medically induced coma at a Southern California hospital after being found seriously injured in the parking lot of @SoFiStadium on Sunday afternoon. Police believe #DanielLuna was assaulted and are investigating.\n@KCBSRadio,1,0
1489473200601903105,A California mayor says a San Francisco 49ers fan in a medically-induced coma fell after he was punched during a parking lot confrontation with an apparent Rams fan at the NFC championship game. \n\nhttps://t.co/iHXDhmKk7w,1,0
1489555217083293699,"49ers fan assaulted during NFC game, put into coma: CA cops | The Sacramento Bee: A San Francisco 49ers fan and restaurant owner was put into a coma after being assaulted during the NFC championship game in California, ... https://t.co/rTzn0yaD8d",1,0
1489637711237595148,(AP) - Southern California authorities say there has been an arrest in an altercation that badly injured a San Francisco 49ers fan in a parking lot outside SoFi Stadium during last weekend's NFC championship game. The 49ers fan has been put in a medically induced coma.,1,0
1489640845036773378,Another SF fan STARTING a fight in Southern California. \nInglewood police arrest man involved in fight with 49ers fan that left him in coma https://t.co/mkn1WjdHZh,1,0
1489650596101726210,CSU chancellor criticized for handling of sexual misconduct claims while at Fresno State https://t.co/mt7RWQDkwq,1,0
1489399124495634432,California's Asian Republican congresswomen urge community to vote GOP to fight anti-Asian attacks https://t.co/woOJNKSwFe via @Yahoo Sooooo Trump was the one who incited the violence against Asians...A republicans....the stupidity of bigotry never ends!!!,1,0
1421130991754690563,"ICYMI: California invests $156 million in noncarceral alternatives to combatting violence against Asian Americans. The funds will go to victim support, mental health &amp; educational resources to tackle the root causes of anti-Asian racism. https://t.co/T0RKrs1OW6 #StopAAPIHate",1,0
1420450951110987779,"HUGE: California will invest $156 million to combat violence against Asian Americans, who make up 16% of the state’s population.\n\nThe state will invest in mental health &amp; educational resources to tackle the root causes of anti-Asian racism. https://t.co/rATM2mb0NL",1,0
1417122569510133767,California makes important strides in addressing anti-Asian violence with the Asian Pacific Islander Equity budget. Swipe to learn more about this $156 million bill will help address the AAPI communities' needs 👉 https://t.co/wFVJK37dK5,1,0
1400962860520509442,California attorney general pledges more support in combating anti-Asian violence https://t.co/YVRZqBcYve,1,0
1396552805599498240,"@steveo94280560 @AmericanAlphaM1 @thehill @StopAAPIHate ""A 76-year-old woman sent her attacker to the hospital after fighting back in the latest in a wave of anti-Asian violence in California and across the U.S.""",1,0
1396202092864237570,@VirulentHate Assaulting an elderly Filipino woman by breaking her pelvis and stomping on her head like what is happening in NYC @ SF is NOT equivalent to someone mispronouncing my name. Over 50% of anti-Asian hate crimes (actual violence) are occurring in California.,1,0
1392792745635352576,California attorney general pledges more support in combating anti-Asian violence https://t.co/7uwMMvYEMV https://t.co/5FCtvb2g7h,1,0
1391497251281723397,"A statewide survey shows fears about personal safety are widespread among members of California’s Asian American community, as reports of anti-Asian violence continue.\n\nhttps://t.co/Q2JNvwvUhs",1,0
1390570420349382657,"Anti-Asian hate crimes have more than doubled during the pandemic, according to the Center for the Study of Hate and Extremism at California State University, San Bernardino.\n\nHere are ways people of all backgrounds can help stop the vitriol and violence. https://t.co/G0t50vS2qJ",1,0
1390058725101158403,Grassroots 365 has condemned actions of several players who allegedly directed anti-Asian violence and slurs at opponents Saturday in California. https://t.co/vte66P233o,1,0
1385300459305402368,"Bonta, who will be the first Filipino American to hold statewide office in California, takes over amid rising anti-Asian American hate crimes. The community has sought more aggressive measures to combat the violence, which Bonta promised to pursue. @NancySkinnerCA",1,0
1385289637019619333,"Rob Bonta is confirmed as California's next attorney general. He faces calls for more action on police shootings, gun violence and anti-Asian American hate crimes.\nhttps://t.co/Tc2AKZsFN2",1,0
1486342931766288392,"The Dome Fire of August 2020 critically damaged the Joshua tree population of California, burning over 1 million trees. \n\nThe challenges of climate change threaten the survival of this unique American ""tree"" \n\nWill we see a future without a Joshua tree?\n\n📸the Guardian https://t.co/9ZkywZT4f3",1,0
1488960698017370113,California youth basketball coach captured grabbing referee by the neck - https://t.co/mry0ZFe3MF,1,0
1488964529279094784,Youth basketball coach grabs referee by the neck https://t.co/GjzxnAjI71 via @MailOnline \nShocking moment California youth basketball coach grabs referee by neck over controversial call in front of ten-year-old players,1,0
1489334260284551168,"Dave Keefer, @dave_keefer editor for Rivals/ California Preps, will be covering yet another year of the Phenom National Camp. Dave has been covering basketball for many years, with his write-ups and his pictures have always been amazing\n@phenomamerica\n@pobscout @Phenom_Hoops https://t.co/QmHSzX0KQK",1,0
1489340742896132101,"For years, Jada Williams's basketball prowess earned her a big internet following\n\nNow, after a move to California, the high schooler's hard work is paying off—literally—much earlier than anyone anticipated, writes @Blacketologist https://t.co/Qjl3sCUpXh",1,0
1489350481612734466,"A bronze sculpture honoring former Los Angeles Lakers NBA basketball player Kobe Bryant, his daughter Gianna Bryant, and the names of those who died, is displayed at the site of a 2020 helicopter crash sits in a hillside in Calabasas, California \nCredit: AP Photo/Ringo H.W. Chiu https://t.co/u4MfmE5kb7",1,0
1489434051014545410,"Alvin Gentry shares his favorite basketball moment with @KyleDraperTV 🤩\n\nCheck out Kings Central with Sacramento's interim coach, debuting on Tuesday, Feb. 8 at 6 p.m. on NBC Sports California https://t.co/Nob0DjOEYH",1,0
1489649461848854529,UCLA Men's Basketball Player Arrested in Altercation With Fans After Loss to Arizona - NBC Southern California https://t.co/CRfnEtxKIA,1,0
1487893786067939338,It’s funny how the super bowl will me playing in LA this year &amp; no matter which team win the game today the Rams or The 49er’s A California football team is going to be in the Super Bowl and by the way Dr. Dre is performing halftime🤔,1,0
1487910176115945472,"Beyond blessed to announce I have committed to play football &amp; continue my education at the University of California, Davis! Thank you to all my coaches &amp; the entire UC Davis staff for giving me this amazing opportunity. Go Ags!!\n@CoachHawkinsUCD @Coach_CoombsUCD @CoachiJACK https://t.co/huGBbzBEyV",1,0
1487913407470653441,either way California is in the super bowl 💅🏽🧞‍♀️ I don’t even watch football so I don’t wanna hear it baes,1,0
1488197886756089856,"The family of UCLA football coaching great Terry Donahue considers the California Showcase his greatest accomplishment, and they want to keep it alive.\n\nhttps://t.co/eFFHh5rYzE",1,0
1488271290632970242,"From California, Lancaster HS is looking for a head football coach. 2/14 deadline. Details here https://t.co/mdGA2Hf3ec #playfootball #CoachingJobs https://t.co/664csYlHwm",1,0
1480192646039707654,A California judge has ruled that Vanessa Bryant's lawsuit against Los Angeles County will move forward after denying a request by the county to dismiss it all together.\n\nhttps://t.co/4TEgAiPhJA,1,0
